year,quarter,district_code,district_name,neighborhood_code,neighborhood_name,euros_month,euros_m2_month,num_agreements
2021,2,9,Sant Andreu,60,Sant Andreu,757.2,11.9,340
2021,2,9,Sant Andreu,61,la Sagrera,737.4,11.4,171
2021,2,9,Sant Andreu,62,el Congrés i els Indians,791.3,11.3,108
2021,2,9,Sant Andreu,63,Navas,827.2,11.7,151
2021,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,795.6,12.9,362
2021,2,10,Sant Martí,65,el Clot,786.4,12.6,184
2021,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,911.1,13.9,111
2021,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,1248.6,17.3,78
2021,2,10,Sant Martí,68,el Poblenou,912.4,14.1,280
2021,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,948.3,15.8,131
2021,2,10,Sant Martí,70,el Besòs i el Maresme,700.8,11.2,104
2021,2,10,Sant Martí,71,Provençals del Poblenou,884.8,13.2,115
2021,2,10,Sant Martí,72,Sant Martí de Provençals,799.7,11.3,126
2021,2,10,Sant Martí,73,la Verneda i la Pau,728.2,10.9,89
2021,3,1,Ciutat Vella,1,el Raval,770.5,12.9,479
2021,3,1,Ciutat Vella,2,el Barri Gòtic,968.4,12.9,295
2021,3,1,Ciutat Vella,3,la Barceloneta,826.0,16.3,94
2021,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",889.1,13.4,333
2021,3,2,Eixample,5,el Fort Pienc,970.2,13.2,388
2021,3,2,Eixample,6,la Sagrada Família,912.4,13.6,576
2021,3,2,Eixample,7,la Dreta de l'Eixample,1168.4,13.0,593
2021,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1072.9,13.6,646
2021,3,2,Eixample,9,la Nova Esquerra de l'Eixample,968.6,13.3,743
2021,3,2,Eixample,10,Sant Antoni,934.3,13.0,480
2021,3,3,Sants-Montjuïc,11,el Poble Sec,787.0,13.8,376
2021,3,3,Sants-Montjuïc,13,la Marina de Port,698.5,10.2,113
2021,3,3,Sants-Montjuïc,14,la Font de la Guatlla,858.7,12.7,91
2021,3,3,Sants-Montjuïc,15,Hostafrancs,804.6,13.0,142
2021,3,3,Sants-Montjuïc,16,la Bordeta,832.5,12.3,117
2021,3,3,Sants-Montjuïc,17,Sants - Badal,805.9,13.5,230
2021,3,3,Sants-Montjuïc,18,Sants,836.7,12.9,421
2021,3,4,Les Corts,19,les Corts,1017.0,14.3,456
2021,3,4,Les Corts,20,la Maternitat i Sant Ramon,982.9,13.0,203
2021,3,4,Les Corts,21,Pedralbes,1816.5,15.8,66
2021,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1009.5,11.4,11
2021,3,5,Sarrià-Sant Gervasi,23,Sarrià,1345.2,16.1,263
2021,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,1566.5,15.5,108
2021,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1159.6,15.3,256
2021,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1352.5,14.7,579
2021,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1004.7,14.1,365
2021,3,6,Gràcia,28,Vallcarca i els Penitents,961.0,13.8,161
2021,3,6,Gràcia,29,el Coll,755.5,12.9,62
2021,3,6,Gràcia,30,la Salut,934.6,12.8,104
2021,3,6,Gràcia,31,la Vila de Gràcia,891.6,14.2,743
2021,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,899.7,13.7,350
2021,3,7,Horta-Guinardó,33,el Baix Guinardó,836.3,12.7,216
2021,3,7,Horta-Guinardó,34,Can Baró,753.7,12.6,75
2021,3,7,Horta-Guinardó,35,el Guinardó,823.6,12.7,311
2021,3,7,Horta-Guinardó,36,la Font d'en Fargues,817.3,12.4,37
2021,3,7,Horta-Guinardó,37,el Carmel,679.3,11.9,180
2021,3,7,Horta-Guinardó,38,la Teixonera,686.3,11.7,71
2021,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,785.6,11.1,35
2021,3,7,Horta-Guinardó,40,Montbau,745.9,11.3,38
2021,3,7,Horta-Guinardó,41,la Vall d'Hebron,878.1,12.1,30
2021,3,7,Horta-Guinardó,43,Horta,754.9,12.1,157
2021,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,747.5,11.3,148
2021,3,8,Nou Barris,45,Porta,712.8,11.7,139
2021,3,8,Nou Barris,46,el Turó de la Peira,681.8,11.2,90
2021,3,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,1
2021,3,8,Nou Barris,48,la Guineueta,653.2,9.4,59
2021,3,8,Nou Barris,49,Canyelles,769.9,10.0,12
2021,3,8,Nou Barris,50,les Roquetes,628.7,11.5,81
2021,3,8,Nou Barris,51,Verdun,666.6,12.0,52
2021,3,8,Nou Barris,52,la Prosperitat,669.5,11.6,127
2021,3,8,Nou Barris,53,la Trinitat Nova,610.4,11.6,32
2021,3,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,3
2021,3,8,Nou Barris,55,Ciutat Meridiana,547.7,9.3,29
2021,3,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,0
2021,3,9,Sant Andreu,57,la Trinitat Vella,585.0,10.2,38
2021,3,9,Sant Andreu,59,el Bon Pastor,644.1,10.2,40
2021,3,9,Sant Andreu,60,Sant Andreu,792.9,12.1,306
2021,3,9,Sant Andreu,61,la Sagrera,772.8,11.7,229
2021,3,9,Sant Andreu,62,el Congrés i els Indians,751.9,11.6,91
2021,3,9,Sant Andreu,63,Navas,805.3,11.6,149
2021,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,830.8,13.1,345
2021,3,10,Sant Martí,65,el Clot,822.2,13.0,152
2021,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1024.4,15.0,117
2021,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,1343.1,16.2,65
2021,3,10,Sant Martí,68,el Poblenou,971.3,14.6,300
2021,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1162.9,16.9,81
2021,3,10,Sant Martí,70,el Besòs i el Maresme,736.1,12.1,101
2021,3,10,Sant Martí,71,Provençals del Poblenou,962.7,13.4,123
2021,3,10,Sant Martí,72,Sant Martí de Provençals,804.2,11.6,112
2021,3,10,Sant Martí,73,la Verneda i la Pau,752.9,11.0,110
2021,4,1,Ciutat Vella,1,el Raval,772.8,13.1,462
2021,4,1,Ciutat Vella,2,el Barri Gòtic,953.0,12.4,240
2021,4,1,Ciutat Vella,3,la Barceloneta,877.9,16.4,63
2021,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",922.8,14.0,340
2021,4,2,Eixample,5,el Fort Pienc,976.9,13.3,289
2021,4,2,Eixample,6,la Sagrada Família,924.4,13.7,493
2021,4,2,Eixample,7,la Dreta de l'Eixample,1220.8,13.5,497
2021,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1114.9,14.0,560
2021,4,2,Eixample,9,la Nova Esquerra de l'Eixample,965.9,13.6,602
2021,4,2,Eixample,10,Sant Antoni,955.7,13.4,376
2021,4,3,Sants-Montjuïc,11,el Poble Sec,777.9,13.7,332
2021,4,3,Sants-Montjuïc,13,la Marina de Port,691.9,10.2,127
2021,4,3,Sants-Montjuïc,14,la Font de la Guatlla,827.2,13.0,87
2021,4,3,Sants-Montjuïc,15,Hostafrancs,809.5,13.4,146
2021,4,3,Sants-Montjuïc,16,la Bordeta,872.5,12.8,124
2021,4,3,Sants-Montjuïc,17,Sants - Badal,800.0,13.0,211
2021,4,3,Sants-Montjuïc,18,Sants,833.7,13.2,387
2021,4,4,Les Corts,19,les Corts,1052.8,14.2,390
2021,4,4,Les Corts,20,la Maternitat i Sant Ramon,920.6,13.1,178
2021,4,4,Les Corts,21,Pedralbes,1679.3,14.8,56
2021,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1214.5,18.0,21
2021,4,5,Sarrià-Sant Gervasi,23,Sarrià,1292.9,16.0,188
2021,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,1597.4,16.4,90
2021,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1219.6,15.4,233
2021,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1433.7,14.6,486
2021,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,998.3,14.6,392
2021,4,6,Gràcia,28,Vallcarca i els Penitents,920.1,13.9,157
2021,4,6,Gràcia,29,el Coll,754.5,12.6,63
2021,4,6,Gràcia,30,la Salut,899.9,12.7,111
2021,4,6,Gràcia,31,la Vila de Gràcia,920.9,14.3,703
2021,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,926.5,14.0,348
2021,4,7,Horta-Guinardó,33,el Baix Guinardó,821.0,12.7,199
2021,4,7,Horta-Guinardó,34,Can Baró,757.7,12.4,71
2021,4,7,Horta-Guinardó,35,el Guinardó,802.6,12.7,258
2021,4,7,Horta-Guinardó,36,la Font d'en Fargues,835.3,12.0,37
2021,4,7,Horta-Guinardó,37,el Carmel,683.8,12.1,157
2021,4,7,Horta-Guinardó,38,la Teixonera,739.7,13.0,80
2021,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,675.7,9.5,32
2021,4,7,Horta-Guinardó,40,Montbau,744.2,11.4,41
2021,4,7,Horta-Guinardó,41,la Vall d'Hebron,859.1,13.2,30
2021,4,7,Horta-Guinardó,43,Horta,760.4,12.1,153
2021,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,803.7,11.8,156
2021,4,8,Nou Barris,45,Porta,740.4,11.5,136
2021,4,8,Nou Barris,46,el Turó de la Peira,691.9,11.5,89
2021,4,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,1
2021,4,8,Nou Barris,48,la Guineueta,664.2,9.4,66
2021,4,8,Nou Barris,49,Canyelles,763.3,9.3,10
2021,4,8,Nou Barris,50,les Roquetes,605.5,10.9,59
2021,4,8,Nou Barris,51,Verdun,647.7,11.9,53
2021,4,8,Nou Barris,52,la Prosperitat,683.9,11.8,130
2021,4,8,Nou Barris,53,la Trinitat Nova,557.0,11.5,28
2021,4,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,3
2021,4,8,Nou Barris,55,Ciutat Meridiana,546.8,9.2,33
2021,4,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,5
2021,4,9,Sant Andreu,57,la Trinitat Vella,626.6,10.2,36
2021,4,9,Sant Andreu,58,Baró de Viver,616.7,9.2,6
2021,4,9,Sant Andreu,59,el Bon Pastor,696.8,11.0,41
2021,4,9,Sant Andreu,60,Sant Andreu,754.0,11.8,285
2021,4,9,Sant Andreu,61,la Sagrera,798.6,12.5,205
2021,4,9,Sant Andreu,62,el Congrés i els Indians,799.2,12.2,98
2021,4,9,Sant Andreu,63,Navas,825.4,12.0,125
2021,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,842.1,13.1,329
2021,4,10,Sant Martí,65,el Clot,833.8,12.9,171
2021,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1040.7,14.9,89
2021,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,1364.7,16.1,57
2021,4,10,Sant Martí,68,el Poblenou,970.7,14.3,278
2021,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1205.3,15.2,79
2021,4,10,Sant Martí,70,el Besòs i el Maresme,700.5,10.8,105
2021,4,10,Sant Martí,71,Provençals del Poblenou,977.8,13.8,99
2021,4,10,Sant Martí,72,Sant Martí de Provençals,826.2,11.7,142
2021,4,10,Sant Martí,73,la Verneda i la Pau,752.0,11.3,79
2022,1,1,Ciutat Vella,1,el Raval,917.0,15.5,401
2022,1,1,Ciutat Vella,2,el Barri Gòtic,1181.6,17.2,253
2022,1,1,Ciutat Vella,3,la Barceloneta,999.8,21.3,82
2022,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1022.8,15.3,317
2022,1,2,Eixample,5,el Fort Pienc,957.9,13.5,284
2022,1,2,Eixample,6,la Sagrada Família,984.3,15.1,473
2022,1,2,Eixample,7,la Dreta de l'Eixample,1294.8,14.2,489
2022,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1105.7,14.3,490
2022,1,2,Eixample,9,la Nova Esquerra de l'Eixample,1009.3,14.1,546
2022,1,2,Eixample,10,Sant Antoni,999.9,14.4,355
2022,1,3,Sants-Montjuïc,11,el Poble Sec,846.2,14.7,322
2022,1,3,Sants-Montjuïc,13,la Marina de Port,728.7,10.4,117
2022,1,3,Sants-Montjuïc,14,la Font de la Guatlla,823.9,13.3,66
2022,1,3,Sants-Montjuïc,15,Hostafrancs,835.7,13.8,104
2022,1,3,Sants-Montjuïc,16,la Bordeta,971.8,12.3,112
2022,1,3,Sants-Montjuïc,17,Sants - Badal,805.4,13.3,182
2022,1,3,Sants-Montjuïc,18,Sants,849.4,13.7,377
2022,1,4,Les Corts,19,les Corts,995.0,14.3,312
2022,1,4,Les Corts,20,la Maternitat i Sant Ramon,1018.6,14.1,165
2022,1,4,Les Corts,21,Pedralbes,1649.8,14.7,66
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1102.2,12.3,17
2022,1,5,Sarrià-Sant Gervasi,23,Sarrià,1362.6,17.5,151
2022,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,1630.8,17.6,90
2022,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1195.0,14.2,241
2022,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1341.5,14.5,514
2022,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1054.9,14.8,321
2022,1,6,Gràcia,28,Vallcarca i els Penitents,947.8,13.6,121
2022,1,6,Gràcia,29,el Coll,809.9,13.4,40
2022,1,6,Gràcia,30,la Salut,874.3,13.4,96
2022,1,6,Gràcia,31,la Vila de Gràcia,986.0,15.4,677
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,957.9,14.2,289
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,834.7,13.0,165
2022,1,7,Horta-Guinardó,34,Can Baró,737.6,13.2,66
2022,1,7,Horta-Guinardó,35,el Guinardó,801.7,13.1,256
2022,1,7,Horta-Guinardó,36,la Font d'en Fargues,784.7,11.7,30
2022,1,7,Horta-Guinardó,37,el Carmel,671.3,11.8,158
2022,1,7,Horta-Guinardó,38,la Teixonera,723.9,12.7,65
2022,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,706.4,10.5,51
2022,1,7,Horta-Guinardó,40,Montbau,736.1,10.9,45
2022,1,7,Horta-Guinardó,41,la Vall d'Hebron,888.9,12.5,19
2022,1,7,Horta-Guinardó,43,Horta,740.3,11.5,155
2022,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,767.0,12.0,127
2022,1,8,Nou Barris,45,Porta,718.5,12.1,119
2022,1,8,Nou Barris,46,el Turó de la Peira,662.8,11.5,97
2022,1,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,2
2022,1,8,Nou Barris,48,la Guineueta,644.7,9.5,66
2022,1,8,Nou Barris,49,Canyelles,655.0,8.0,10
2022,1,8,Nou Barris,50,les Roquetes,641.2,11.5,62
2022,1,8,Nou Barris,51,Verdun,652.7,12.0,70
2022,1,8,Nou Barris,52,la Prosperitat,687.2,12.1,115
2022,1,8,Nou Barris,53,la Trinitat Nova,591.0,11.6,24
2022,1,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,3
2022,1,8,Nou Barris,55,Ciutat Meridiana,517.7,8.7,24
2022,1,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,4
2022,1,9,Sant Andreu,57,la Trinitat Vella,616.9,10.1,39
2022,1,9,Sant Andreu,59,el Bon Pastor,702.6,10.4,41
2022,1,9,Sant Andreu,60,Sant Andreu,800.9,12.4,284
2022,1,9,Sant Andreu,61,la Sagrera,751.5,12.2,208
2022,1,9,Sant Andreu,62,el Congrés i els Indians,795.8,11.7,74
2022,1,9,Sant Andreu,63,Navas,847.2,12.2,114
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,841.5,13.4,298
2022,1,10,Sant Martí,65,el Clot,861.2,12.8,143
2022,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1089.2,15.4,107
2022,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,1305.0,18.1,62
2022,1,10,Sant Martí,68,el Poblenou,967.9,15.0,234
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,964.7,15.0,86
2022,1,10,Sant Martí,70,el Besòs i el Maresme,796.9,12.0,90
2022,1,10,Sant Martí,71,Provençals del Poblenou,939.2,13.5,107
2022,1,10,Sant Martí,72,Sant Martí de Provençals,796.4,11.4,105
2022,1,10,Sant Martí,73,la Verneda i la Pau,733.9,10.9,103
2022,2,1,Ciutat Vella,1,el Raval,872.0,14.7,395
2022,2,1,Ciutat Vella,2,el Barri Gòtic,1062.5,14.7,214
2022,2,1,Ciutat Vella,3,la Barceloneta,900.5,16.6,84
2022,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1051.4,15.8,260
2022,2,2,Eixample,5,el Fort Pienc,1106.9,14.2,271
2022,2,2,Eixample,6,la Sagrada Família,985.9,14.7,410
2022,2,2,Eixample,7,la Dreta de l'Eixample,1328.6,14.4,432
2022,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1174.6,14.8,429
2022,2,2,Eixample,9,la Nova Esquerra de l'Eixample,1012.2,14.5,505
2022,2,2,Eixample,10,Sant Antoni,1004.3,13.8,350
2022,2,3,Sants-Montjuïc,11,el Poble Sec,879.3,15.3,268
2022,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1407.9,3.9,32
2022,2,3,Sants-Montjuïc,13,la Marina de Port,638.8,9.8,108
2022,2,3,Sants-Montjuïc,14,la Font de la Guatlla,912.1,13.7,53
2022,2,3,Sants-Montjuïc,15,Hostafrancs,826.2,13.8,112
2022,2,3,Sants-Montjuïc,16,la Bordeta,1025.0,13.4,143
2022,2,3,Sants-Montjuïc,17,Sants - Badal,848.5,14.0,146
2022,2,3,Sants-Montjuïc,18,Sants,885.6,13.7,298
2022,2,4,Les Corts,19,les Corts,1067.8,14.8,286
2022,2,4,Les Corts,20,la Maternitat i Sant Ramon,993.1,14.2,131
2022,2,4,Les Corts,21,Pedralbes,1944.5,14.6,46
2022,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",894.9,13.3,29
2022,2,5,Sarrià-Sant Gervasi,23,Sarrià,1349.3,17.5,163
2022,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,1767.0,16.9,100
2022,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1369.1,16.4,206
2022,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1484.5,15.5,432
2022,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1108.6,15.7,311
2022,2,6,Gràcia,28,Vallcarca i els Penitents,969.3,14.2,130
2022,2,6,Gràcia,29,el Coll,759.2,12.2,46
2022,2,6,Gràcia,30,la Salut,1010.3,14.4,94
2022,2,6,Gràcia,31,la Vila de Gràcia,982.6,15.4,585
2022,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,977.8,14.4,285
2022,2,7,Horta-Guinardó,33,el Baix Guinardó,903.9,14.1,177
2022,2,7,Horta-Guinardó,34,Can Baró,812.4,12.9,47
2022,2,7,Horta-Guinardó,35,el Guinardó,810.0,12.7,259
2022,2,7,Horta-Guinardó,36,la Font d'en Fargues,840.1,13.2,35
2022,2,7,Horta-Guinardó,37,el Carmel,725.8,12.6,158
2022,2,7,Horta-Guinardó,38,la Teixonera,786.5,13.0,65
2022,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,720.3,10.9,38
2022,2,7,Horta-Guinardó,40,Montbau,750.7,11.2,36
2022,2,7,Horta-Guinardó,41,la Vall d'Hebron,865.3,14.0,9
2022,2,7,Horta-Guinardó,43,Horta,794.2,12.5,160
2022,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,855.5,13.0,142
2022,2,8,Nou Barris,45,Porta,728.5,11.8,132
2022,2,8,Nou Barris,46,el Turó de la Peira,709.8,11.5,88
2022,2,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,1
2022,2,8,Nou Barris,48,la Guineueta,748.8,10.6,67
2022,2,8,Nou Barris,49,Canyelles,851.3,9.8,14
2022,2,8,Nou Barris,50,les Roquetes,632.9,12.1,69
2022,2,8,Nou Barris,51,Verdun,609.0,11.5,88
2022,2,8,Nou Barris,52,la Prosperitat,693.3,12.1,117
2022,2,8,Nou Barris,53,la Trinitat Nova,574.9,11.5,32
2022,2,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,1
2022,2,8,Nou Barris,55,Ciutat Meridiana,577.3,10.3,25
2022,2,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,3
2022,2,9,Sant Andreu,57,la Trinitat Vella,620.0,10.9,35
2022,2,9,Sant Andreu,59,el Bon Pastor,732.6,11.5,36
2022,2,9,Sant Andreu,60,Sant Andreu,788.2,12.4,269
2022,2,9,Sant Andreu,61,la Sagrera,803.5,12.6,159
2022,2,9,Sant Andreu,62,el Congrés i els Indians,784.3,11.8,83
2022,2,9,Sant Andreu,63,Navas,878.4,12.3,119
2022,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,875.1,13.9,306
2022,2,10,Sant Martí,65,el Clot,884.0,13.5,151
2022,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1173.2,15.4,127
2022,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,1442.6,20.7,40
2022,2,10,Sant Martí,68,el Poblenou,1085.6,16.9,229
2022,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1238.7,17.5,65
2022,2,10,Sant Martí,70,el Besòs i el Maresme,779.2,12.2,100
2022,2,10,Sant Martí,71,Provençals del Poblenou,1032.9,14.6,98
2022,2,10,Sant Martí,72,Sant Martí de Provençals,843.0,11.9,117
2022,2,10,Sant Martí,73,la Verneda i la Pau,757.0,11.4,101
2022,3,1,Ciutat Vella,1,el Raval,928.1,15.4,379
2022,3,1,Ciutat Vella,2,el Barri Gòtic,1111.3,15.8,182
2022,3,1,Ciutat Vella,3,la Barceloneta,922.9,17.6,88
2022,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1084.9,17.0,262
2022,3,2,Eixample,5,el Fort Pienc,1118.7,15.0,237
2022,3,2,Eixample,6,la Sagrada Família,1038.7,15.4,449
2022,3,2,Eixample,7,la Dreta de l'Eixample,1445.6,15.0,437
2022,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1252.2,15.7,526
2022,3,2,Eixample,9,la Nova Esquerra de l'Eixample,1113.9,15.5,517
2022,3,2,Eixample,10,Sant Antoni,1072.2,14.5,318
2022,3,3,Sants-Montjuïc,11,el Poble Sec,888.3,15.2,299
2022,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1380.0,13.8,7
2022,3,3,Sants-Montjuïc,13,la Marina de Port,785.9,11.1,117
2022,3,3,Sants-Montjuïc,14,la Font de la Guatlla,971.9,14.3,92
2022,3,3,Sants-Montjuïc,15,Hostafrancs,910.5,14.6,124
2022,3,3,Sants-Montjuïc,16,la Bordeta,1136.7,13.8,198
2022,3,3,Sants-Montjuïc,17,Sants - Badal,930.1,14.9,171
2022,3,3,Sants-Montjuïc,18,Sants,940.3,14.5,363
2022,3,4,Les Corts,19,les Corts,1203.4,15.9,375
2022,3,4,Les Corts,20,la Maternitat i Sant Ramon,1107.2,14.9,176
2022,3,4,Les Corts,21,Pedralbes,1946.1,16.3,66
2022,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1364.7,14.5,22
2022,3,5,Sarrià-Sant Gervasi,23,Sarrià,1541.4,18.7,200
2022,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,1990.2,19.2,100
2022,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1473.1,16.4,220
2022,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1550.1,16.4,449
2022,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1149.9,16.3,324
2022,3,6,Gràcia,28,Vallcarca i els Penitents,1073.6,15.4,143
2022,3,6,Gràcia,29,el Coll,839.9,12.8,53
2022,3,6,Gràcia,30,la Salut,997.5,13.4,103
2022,3,6,Gràcia,31,la Vila de Gràcia,1043.4,16.1,602
2022,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,1032.5,15.7,287
2022,3,7,Horta-Guinardó,33,el Baix Guinardó,948.7,14.7,167
2022,3,7,Horta-Guinardó,34,Can Baró,831.9,13.9,59
2022,3,7,Horta-Guinardó,35,el Guinardó,872.6,13.7,249
2022,3,7,Horta-Guinardó,36,la Font d'en Fargues,880.3,13.8,27
2022,3,7,Horta-Guinardó,37,el Carmel,753.2,13.4,166
2022,3,7,Horta-Guinardó,38,la Teixonera,810.5,13.0,81
2022,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,759.0,10.9,52
2022,3,7,Horta-Guinardó,40,Montbau,853.5,12.8,34
2022,3,7,Horta-Guinardó,41,la Vall d'Hebron,907.3,14.1,26
2022,3,7,Horta-Guinardó,43,Horta,814.1,12.7,125
2022,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,838.6,12.7,130
2022,3,8,Nou Barris,45,Porta,765.7,12.1,123
2022,3,8,Nou Barris,46,el Turó de la Peira,760.5,12.4,75
2022,3,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,2
2022,3,8,Nou Barris,48,la Guineueta,816.0,11.8,79
2022,3,8,Nou Barris,49,Canyelles,690.1185294117647,8.786470588235293,5
2022,3,8,Nou Barris,50,les Roquetes,676.1,12.5,70
2022,3,8,Nou Barris,51,Verdun,660.1,12.2,52
2022,3,8,Nou Barris,52,la Prosperitat,731.3,12.8,111
2022,3,8,Nou Barris,53,la Trinitat Nova,661.4,13.6,33
2022,3,8,Nou Barris,54,Torre Baró,552.7,10.0,6
2022,3,8,Nou Barris,55,Ciutat Meridiana,575.3,9.7,25
2022,3,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,1
2022,3,9,Sant Andreu,57,la Trinitat Vella,668.0,11.5,33
2022,3,9,Sant Andreu,59,el Bon Pastor,776.8,11.7,43
2022,3,9,Sant Andreu,60,Sant Andreu,855.6,12.9,264
2022,3,9,Sant Andreu,61,la Sagrera,850.7,13.4,128
2022,3,9,Sant Andreu,62,el Congrés i els Indians,869.1,12.9,76
2022,3,9,Sant Andreu,63,Navas,890.0,12.8,113
2022,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,916.3,14.6,280
2022,3,10,Sant Martí,65,el Clot,936.4,14.1,126
2022,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1169.3,15.9,104
2022,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,1499.5,20.0,47
2022,3,10,Sant Martí,68,el Poblenou,1104.2,16.9,255
2022,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1354.9,17.6,59
2022,3,10,Sant Martí,70,el Besòs i el Maresme,761.4,12.4,107
2022,3,10,Sant Martí,71,Provençals del Poblenou,1059.4,14.8,103
2022,3,10,Sant Martí,72,Sant Martí de Provençals,1158.9,12.3,208
